,0.192191,1.510937,0.1065607,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1919152,1.510898,0.1063286,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1916696,1.510887,0.1061305,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1913561,1.510874,0.1059036,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1912144,1.510856,0.105772,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1909348,1.510862,0.1055671,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.190277,1.511007,0.1051786,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1900419,1.511024,0.1050016,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1900855,1.511034,0.104951,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1901056,1.511021,0.1048515,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1900815,1.511052,0.1046485,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1901528,1.5111,0.10455,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1907462,1.511034,0.1046673,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1908561,1.511102,0.104483,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1911374,1.511146,0.1043705,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1914347,1.511181,0.1042295,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1917549,1.511215,0.1041083,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1921188,1.51124,0.1039919,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1924433,1.511248,0.1038426,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1927961,1.511208,0.1036545,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1936177,1.511031,0.1037906,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1938497,1.510985,0.103588,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1939894,1.510946,0.1033529,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.194157,1.510846,0.1031141,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1939706,1.510691,0.1025611,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1940585,1.510546,0.1022996,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1942562,1.510345,0.1021025,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1942967,1.510191,0.1018518,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1942557,1.510013,0.1016103,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1942981,1.509838,0.1014585,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1942793,1.509653,0.101245,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1944233,1.509456,0.1011866,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1944188,1.509262,0.1010197,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1947666,1.508943,0.1010125,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.194775,1.508753,0.1008798,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1945432,1.508551,0.100597,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1945823,1.508363,0.1004983,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.194569,1.508234,0.1004057,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1941224,1.508291,0.1000336,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1942388,1.50818,0.09998119,2023-02-15-10-29-42,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1943387,1.508128,0.09986818,2023-02-15-10-29-42,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1945029,1.508068,0.09984624,2023-02-15-10-29-42,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1939622,1.508255,0.09943116,2023-02-15-10-29-42,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1941305,1.50824,0.09942651,2023-02-15-10-29-42,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1939954,1.508266,0.09923053,2023-02-15-10-29-42,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1941611,1.50827,0.09923482,2023-02-15-10-29-42,경고:,게임공간좌표:(0.0, 0.3, 2.5)
